user_id,plan_type,mrr,signup_date,churn_date,is_churned,tenure_days
user_010679,enterprise,459.93,2024-01-04,,0,200
user_025461,pro,103.53,2022-01-27,,0,56
user_059307,free,0.0,2022-04-22,,0,171
user_059765,starter,30.48,2022-11-22,,0,46
user_042413,pro,102.43,2023-11-18,,0,15
user_042865,free,0.0,2023-01-21,2023-02-08,1,18
user_052231,pro,99.31,2022-04-20,,0,2
user_055450,free,0.0,2022-02-06,,0,15
user_019566,pro,101.89,2022-01-29,2022-02-27,1,29
user_032169,pro,98.59,2023-08-24,,0,164
user_028336,free,0.0,2022-05-03,,0,129
user_048228,free,0.0,2022-08-25,,0,37
user_020323,pro,95.97,2022-03-02,2022-05-23,1,82
user_044890,starter,27.95,2022-04-18,,0,208
user_039552,starter,29.26,2023-10-04,,0,88
user_008605,free,0.0,2023-01-28,,0,162
user_023531,free,0.0,2023-04-19,,0,287
user_043616,free,0.0,2022-01-07,,0,364
user_006299,free,0.0,2023-02-01,,0,225
user_024082,pro,97.97,2024-01-18,,0,162
user_050927,free,0.0,2022-08-17,,0,135
user_013099,free,0.0,2022-08-02,,0,37
user_032088,starter,28.59,2022-10-28,,0,1
user_029193,free,0.0,2022-11-15,,0,16
user_025434,free,0.0,2022-10-30,,0,123
user_031224,free,0.0,2022-12-14,,0,217
user_017596,pro,100.61,2022-09-27,,0,22
user_036901,free,0.0,2024-07-19,,0,576
user_039344,starter,28.57,2024-12-15,,0,440
user_027727,starter,29.41,2022-05-20,,0,348
user_005913,pro,102.98,2022-07-08,,0,201
user_027692,pro,94.96,2022-01-01,,0,339
user_024133,free,0.0,2022-02-28,,0,37
user_056106,pro,104.26,2022-05-03,,0,421
user_012214,free,0.0,2022-02-03,,0,409
user_028450,free,0.0,2023-04-10,2023-05-03,1,23
user_041333,starter,27.9,2023-01-19,,0,16
user_027920,free,0.0,2022-03-31,,0,222
user_054011,free,0.0,2023-02-06,,0,271
user_002651,free,0.0,2022-05-06,,0,69
user_033643,free,0.0,2022-01-02,,0,60
user_022397,free,0.0,2023-03-14,,0,20
user_030378,free,0.0,2022-02-16,,0,227
user_044332,starter,27.81,2022-04-30,,0,976
user_057209,starter,27.07,2024-09-18,,0,45
user_042442,starter,30.72,2022-12-05,,0,80
user_044974,starter,28.53,2024-01-06,,0,219
user_046769,free,0.0,2022-01-07,,0,166
user_010163,free,0.0,2022-09-17,,0,48
user_059224,pro,102.94,2022-05-17,,0,30
user_034556,pro,90.71,2023-01-16,,0,152
user_041259,starter,28.48,2022-01-27,,0,70
user_042417,pro,98.71,2022-08-12,,0,82
user_034386,free,0.0,2023-10-29,,0,248
user_005504,enterprise,492.71,2022-03-25,,0,413
user_019052,free,0.0,2024-01-02,,0,156
user_030686,starter,27.77,2022-08-28,,0,144
user_028663,free,0.0,2022-07-17,,0,118
user_005190,free,0.0,2022-02-18,,0,67
user_031301,starter,28.1,2025-01-26,,0,180
user_052044,free,0.0,2023-01-26,,0,48
user_009740,free,0.0,2023-10-09,,0,215
user_008375,starter,29.94,2022-08-10,,0,235
user_051828,pro,89.89,2022-12-21,,0,129
user_019688,free,0.0,2022-08-27,2022-10-11,1,45
user_059656,starter,27.09,2023-04-25,,0,26
user_050480,starter,27.97,2022-07-30,,0,32
user_028032,free,0.0,2022-03-14,,0,136
user_019365,free,0.0,2024-06-12,,0,99
user_037260,enterprise,515.85,2022-10-01,,0,50
user_003128,starter,28.27,2023-12-01,,0,129
user_036110,enterprise,507.69,2024-02-17,,0,317
user_005016,starter,27.28,2022-07-05,,0,325
user_002956,enterprise,463.78,2023-11-02,,0,2
user_033648,free,0.0,2024-05-15,,0,104
user_007054,free,0.0,2023-02-05,,0,133
user_033467,free,0.0,2022-06-16,,0,99
user_027848,free,0.0,2022-05-04,,0,194
user_027068,free,0.0,2024-06-21,,0,122
user_006193,starter,29.38,2022-03-25,,0,55
user_030452,starter,28.92,2024-01-22,,0,116
user_043310,starter,28.65,2024-04-23,,0,5
user_056275,pro,104.87,2022-02-03,,0,32
user_037256,starter,30.65,2022-07-14,,0,281
user_016606,free,0.0,2023-03-02,,0,269
user_023296,free,0.0,2022-04-11,,0,69
user_016703,free,0.0,2024-03-12,,0,420
user_054265,free,0.0,2022-04-23,,0,81
user_005359,free,0.0,2022-08-01,,0,194
user_032994,pro,97.52,2022-01-04,,0,9
user_001067,free,0.0,2025-01-23,2025-03-23,1,59
user_007467,free,0.0,2022-02-18,,0,50
user_048531,free,0.0,2022-04-25,,0,144
user_043358,pro,95.27,2022-05-28,,0,113
user_030336,starter,30.53,2022-03-24,,0,409
user_011768,free,0.0,2022-10-13,,0,107
user_011942,pro,102.9,2023-09-15,,0,148
user_055091,free,0.0,2023-08-25,,0,229
user_002967,starter,30.93,2022-02-10,,0,207
user_005459,pro,100.34,2022-08-02,,0,28
user_055198,free,0.0,2023-03-19,,0,142
user_046163,free,0.0,2024-02-18,2024-03-18,1,29
user_019507,pro,93.95,2022-06-15,,0,64
user_020575,starter,27.65,2022-07-02,,0,26
user_038484,starter,30.6,2022-02-26,,0,83
user_047455,starter,27.9,2022-02-12,,0,53
user_050697,free,0.0,2022-01-06,,0,3
user_043927,free,0.0,2022-01-31,,0,42
user_029488,free,0.0,2022-07-31,,0,432
user_040883,free,0.0,2024-02-05,,0,146
user_017372,free,0.0,2023-04-07,,0,71
user_022370,free,0.0,2023-10-19,,0,16
user_012268,free,0.0,2022-07-03,,0,116
user_013833,starter,30.03,2024-03-31,,0,608
user_012130,enterprise,520.16,2022-04-24,,0,123
user_005127,free,0.0,2022-02-25,,0,430
user_039588,free,0.0,2022-03-17,,0,7
user_016995,pro,105.89,2022-03-07,,0,847
user_044133,pro,100.51,2022-04-30,,0,147
user_050547,starter,26.48,2022-02-09,,0,115
user_028430,enterprise,446.05,2024-03-12,,0,67
user_055908,pro,91.09,2022-03-13,,0,374
user_054189,free,0.0,2022-04-29,,0,55
user_000384,free,0.0,2024-07-16,,0,246
user_025883,starter,28.47,2022-08-13,,0,793
user_058239,pro,98.12,2022-09-25,,0,518
user_000872,starter,31.4,2023-06-14,,0,64
user_050122,free,0.0,2022-06-19,,0,406
user_042979,free,0.0,2022-06-24,,0,32
user_031269,free,0.0,2023-02-10,,0,61
user_030158,starter,28.28,2022-02-25,,0,67
user_058505,starter,29.64,2022-04-21,,0,626
user_026549,starter,31.4,2022-07-28,2023-07-08,1,345
user_043105,starter,28.83,2022-08-11,,0,425
user_039446,starter,29.66,2023-07-13,,0,196
user_047574,starter,28.28,2023-11-04,,0,210
user_031898,free,0.0,2023-02-05,,0,298
user_019845,free,0.0,2024-11-03,,0,520
user_040534,free,0.0,2023-09-22,,0,179
user_040419,enterprise,497.63,2022-02-22,,0,126
user_023641,starter,28.05,2022-01-25,,0,57
user_045264,free,0.0,2022-02-14,2022-02-24,1,10
user_056920,free,0.0,2022-01-29,,0,537
user_045240,pro,102.72,2022-02-24,,0,185
user_044244,starter,28.66,2022-05-11,,0,221
user_054979,free,0.0,2022-03-06,,0,736
user_019835,free,0.0,2022-07-19,,0,129
user_005744,starter,26.89,2022-07-20,,0,56
user_008198,free,0.0,2022-07-22,,0,7
user_052538,free,0.0,2022-09-21,,0,317
user_000910,starter,26.27,2022-01-21,,0,87
user_012505,starter,28.05,2022-04-27,,0,99
user_007335,starter,30.25,2022-04-17,,0,84
user_001042,enterprise,450.5,2023-11-02,,0,67
user_045616,free,0.0,2023-09-04,,0,195
user_051022,pro,100.31,2022-01-23,,0,342
user_055380,free,0.0,2022-04-09,,0,104
user_013713,free,0.0,2022-02-13,,0,27
user_031531,starter,28.61,2022-10-18,,0,192
user_042509,starter,27.14,2022-03-17,,0,208
user_050823,starter,30.24,2022-01-01,,0,125
user_042582,free,0.0,2022-04-15,,0,138
user_015846,starter,27.86,2022-02-04,,0,101
user_028560,free,0.0,2022-05-15,,0,116
user_041030,pro,101.77,2022-12-06,,0,33
user_056789,pro,97.09,2022-08-09,,0,597
user_012512,starter,29.58,2024-02-12,,0,42
user_005643,free,0.0,2022-05-12,,0,230
user_019721,free,0.0,2022-07-13,,0,72
user_030372,free,0.0,2023-04-05,,0,223
user_009711,free,0.0,2023-11-11,,0,78
user_053443,starter,28.26,2022-07-13,2023-01-01,1,172
user_059650,starter,30.25,2023-01-03,,0,10
user_001430,pro,105.13,2022-01-29,,0,2
user_007633,pro,97.14,2022-06-14,,0,208
user_010886,starter,29.44,2022-03-26,,0,127
user_009990,free,0.0,2022-05-14,,0,111
user_057648,starter,29.19,2024-08-16,,0,85
user_046046,starter,30.16,2022-04-12,,0,58
user_050128,free,0.0,2022-01-17,,0,251
user_050414,free,0.0,2022-04-25,,0,115
user_030900,free,0.0,2022-05-14,,0,371
user_001287,free,0.0,2023-01-15,,0,98
user_029460,free,0.0,2022-09-24,,0,363
user_038354,starter,29.88,2022-10-09,,0,187
user_015901,starter,28.99,2022-06-17,,0,56
user_013195,starter,29.04,2024-05-11,,0,29
user_019323,starter,27.43,2023-01-22,,0,662
user_037319,free,0.0,2023-01-23,2024-06-25,1,519
user_025673,free,0.0,2022-09-24,,0,70
user_003338,starter,27.66,2022-10-18,,0,61
user_021880,pro,94.28,2022-06-23,,0,57
user_000517,starter,29.53,2024-11-24,,0,1
user_006729,pro,97.03,2022-06-18,,0,13
user_041315,free,0.0,2022-07-01,,0,233
user_046734,free,0.0,2023-05-07,,0,126
user_050807,pro,99.98,2022-05-30,,0,18
user_027243,free,0.0,2023-06-03,,0,257
user_032487,free,0.0,2022-12-19,,0,267
user_048306,pro,103.96,2022-03-08,,0,88
user_037924,pro,106.92,2024-01-28,,0,265
user_039049,free,0.0,2022-09-21,,0,319
user_047912,starter,30.74,2022-12-13,,0,308
user_036327,free,0.0,2022-04-12,,0,435
user_019057,free,0.0,2022-07-15,,0,47
user_049347,pro,96.47,2022-04-10,,0,509
user_052636,starter,29.81,2022-01-26,,0,108
user_059367,starter,29.75,2022-02-17,,0,310
user_031858,pro,95.28,2022-04-05,,0,4
user_057536,free,0.0,2023-06-12,,0,151
user_049533,starter,28.6,2022-04-08,,0,40
user_047489,enterprise,515.89,2024-01-22,,0,54
user_051056,free,0.0,2022-02-19,,0,215
user_044478,starter,30.76,2023-12-28,,0,4
user_031976,free,0.0,2024-07-11,,0,196
user_015199,free,0.0,2023-05-30,2023-10-27,1,150
user_046812,free,0.0,2022-11-30,,0,34
user_052186,starter,29.11,2022-12-20,,0,36
user_034624,pro,99.64,2022-07-15,,0,1
user_001247,free,0.0,2022-03-21,,0,94
user_027657,pro,93.69,2022-01-28,,0,162
user_037776,starter,27.71,2022-07-07,,0,33
user_020700,free,0.0,2022-06-29,,0,821
user_036259,pro,103.35,2024-03-24,,0,445
user_004163,starter,29.18,2024-04-06,,0,252
user_017554,free,0.0,2023-06-25,,0,73
user_042488,starter,29.39,2022-12-03,,0,10
user_027338,free,0.0,2023-01-20,,0,92
user_031021,free,0.0,2022-05-23,,0,39
user_007664,pro,101.72,2022-05-15,,0,11
user_032427,free,0.0,2022-03-12,,0,152
user_040810,free,0.0,2023-04-04,,0,5
user_059665,starter,29.5,2022-01-27,,0,12
user_022726,free,0.0,2023-06-24,2023-10-27,1,125
user_029382,free,0.0,2022-02-01,2022-04-06,1,64
user_045713,enterprise,532.61,2024-03-26,,0,140
user_057859,starter,30.05,2023-02-28,,0,353
user_001364,free,0.0,2022-01-02,,0,29
user_051507,free,0.0,2022-04-03,,0,646
user_018876,free,0.0,2022-06-29,,0,297
user_047593,pro,93.74,2022-12-30,,0,31
user_012597,free,0.0,2022-08-27,,0,75
user_030753,free,0.0,2022-06-26,,0,59
user_052119,free,0.0,2024-04-01,,0,240
user_058606,free,0.0,2024-08-02,,0,128
user_015212,free,0.0,2022-03-07,,0,23
user_033269,enterprise,441.73,2022-05-27,,0,121
user_014399,free,0.0,2022-02-15,,0,117
user_038513,free,0.0,2023-03-28,,0,72
user_053729,free,0.0,2023-05-09,,0,165
user_051352,starter,28.91,2023-07-03,,0,545
user_039460,free,0.0,2023-03-19,,0,42
user_052426,free,0.0,2023-04-03,,0,782
user_043055,starter,28.24,2023-04-11,,0,226
user_030702,pro,89.8,2023-03-08,,0,170
user_008596,free,0.0,2022-07-02,,0,107
user_019228,starter,31.32,2022-11-15,,0,12
user_047383,starter,27.72,2022-11-01,,0,271
user_055574,pro,98.32,2022-10-11,,0,208
user_025584,free,0.0,2024-06-30,,0,500
user_027320,starter,29.5,2022-07-19,,0,80
user_044113,starter,28.02,2023-06-04,,0,133
user_042763,starter,28.26,2022-07-30,,0,11
user_048142,starter,30.76,2023-11-14,,0,115
user_023610,pro,106.45,2024-01-04,2024-07-19,1,197
user_030955,free,0.0,2024-07-31,,0,412
user_010619,free,0.0,2022-10-29,,0,78
user_040754,free,0.0,2022-03-13,,0,35
user_013580,pro,91.27,2022-04-21,,0,305
user_018512,pro,95.93,2024-01-09,,0,266
user_045266,free,0.0,2022-07-28,,0,16
user_005649,starter,28.8,2023-11-09,,0,195
user_043717,free,0.0,2024-09-13,,0,123
user_031647,free,0.0,2022-01-20,,0,239
user_008461,free,0.0,2023-05-01,,0,118
user_011357,enterprise,505.31,2022-01-29,,0,25
user_013074,free,0.0,2022-06-30,,0,185
user_053442,free,0.0,2022-11-13,,0,152
user_039699,pro,108.43,2022-07-26,,0,192
user_032256,free,0.0,2023-10-23,,0,118
user_056478,starter,25.5,2023-06-14,,0,363
user_055847,starter,27.24,2022-03-13,,0,173
user_032357,free,0.0,2023-03-02,,0,123
user_019901,pro,108.09,2024-05-13,,0,151
user_015383,enterprise,470.73,2023-11-11,,0,79
user_013726,starter,29.51,2022-06-23,,0,45
user_036493,free,0.0,2023-10-15,,0,52
user_003084,free,0.0,2022-06-30,2022-12-10,1,163
user_001189,free,0.0,2022-04-26,,0,104
user_054882,free,0.0,2022-06-08,,0,98
user_017093,free,0.0,2022-05-01,,0,13
user_023400,starter,27.93,2024-12-23,,0,140
user_044364,starter,27.59,2023-02-14,,0,87
user_052366,starter,30.82,2024-01-13,,0,5
user_011451,pro,97.06,2022-11-03,,0,88
user_032996,starter,28.62,2022-06-07,,0,196
user_002096,free,0.0,2022-12-31,,0,577
user_004173,enterprise,507.36,2022-02-25,,0,153
user_022134,starter,33.54,2022-01-08,,0,666
user_028222,free,0.0,2024-06-19,,0,96
user_007470,pro,94.15,2022-06-29,,0,499
user_040473,pro,105.35,2023-05-30,,0,41
user_014857,free,0.0,2022-08-19,,0,38
user_007910,pro,105.87,2022-05-08,,0,40
user_036831,starter,29.34,2023-08-22,,0,0
user_014687,free,0.0,2023-08-17,,0,62
user_031875,free,0.0,2022-11-21,,0,173
user_052845,pro,97.74,2022-04-13,,0,91
user_022304,free,0.0,2023-03-26,,0,134
user_023282,free,0.0,2023-12-21,,0,83
user_003059,free,0.0,2023-10-31,,0,2
user_036506,pro,104.1,2023-12-15,,0,411
user_017531,enterprise,486.31,2022-02-05,,0,61
user_009908,free,0.0,2022-02-16,2022-08-14,1,179
user_051211,free,0.0,2022-01-23,,0,67
user_056806,free,0.0,2022-07-02,,0,142
user_039603,enterprise,492.24,2022-04-10,,0,83
user_043876,pro,99.47,2022-04-23,2022-05-25,1,32
user_006826,pro,95.18,2022-01-10,,0,63
user_046295,free,0.0,2022-06-26,,0,776
user_003305,pro,103.97,2022-10-08,,0,316
user_028694,free,0.0,2023-03-14,,0,127
user_029959,enterprise,506.06,2023-07-19,,0,52
user_054837,free,0.0,2024-04-11,,0,391
user_006940,free,0.0,2022-03-28,,0,31
user_040015,pro,102.66,2023-03-11,,0,75
user_039955,starter,28.44,2022-10-15,,0,63
user_006677,free,0.0,2023-07-09,,0,126
user_036863,free,0.0,2023-01-23,2024-05-14,1,477
user_002751,starter,29.94,2023-01-24,,0,671
user_033247,free,0.0,2022-12-07,,0,56
user_006909,free,0.0,2022-06-22,,0,36
user_010948,starter,27.83,2022-07-02,,0,234
user_041283,starter,27.23,2022-12-15,,0,190
user_007738,free,0.0,2022-11-14,,0,130
user_013461,free,0.0,2022-05-01,,0,22
user_059926,starter,30.33,2023-06-28,,0,187
user_010292,pro,99.22,2022-06-18,,0,98
user_047734,starter,26.95,2022-03-31,2022-05-09,1,39
user_019145,free,0.0,2023-08-05,,0,29
user_046411,starter,28.17,2022-06-20,,0,59
user_058315,starter,30.83,2023-04-14,,0,10
user_033155,free,0.0,2022-05-05,,0,451
user_052411,starter,29.58,2022-07-28,,0,183
user_048009,free,0.0,2023-02-14,,0,48
user_006508,enterprise,515.64,2023-12-18,,0,173
user_010112,free,0.0,2023-07-12,,0,49
user_042408,starter,29.69,2022-05-02,,0,255
user_023838,starter,31.77,2022-07-25,,0,830
user_021929,free,0.0,2022-02-22,,0,182
user_009030,free,0.0,2022-05-04,,0,398
user_008060,free,0.0,2022-02-25,,0,147
user_013232,pro,97.04,2022-03-03,,0,346
user_028778,enterprise,492.28,2023-06-18,,0,656
user_027247,pro,93.29,2022-10-02,,0,241
user_000432,free,0.0,2022-05-15,2023-06-13,1,394
user_016078,starter,30.07,2022-01-12,,0,188
user_031043,free,0.0,2022-08-15,,0,24
user_022369,starter,25.37,2022-06-18,,0,175
user_018793,starter,31.56,2023-05-11,,0,280
user_033098,free,0.0,2023-12-23,,0,73
user_011224,pro,98.16,2022-06-02,,0,286
user_005586,free,0.0,2023-08-29,,0,64
user_017434,free,0.0,2024-10-02,2025-11-05,1,399
user_024408,free,0.0,2022-12-24,,0,20
user_048647,free,0.0,2022-10-28,,0,155
user_027199,free,0.0,2022-01-09,,0,47
user_023636,pro,105.59,2023-01-06,,0,449
user_058803,starter,27.55,2022-07-29,,0,96
user_043582,free,0.0,2022-02-18,,0,45
user_016086,pro,107.56,2022-03-31,,0,114
user_050794,free,0.0,2024-02-29,,0,163
user_034712,starter,31.51,2023-08-23,,0,71
user_027638,starter,28.04,2022-06-09,,0,316
user_014955,starter,31.31,2022-01-08,,0,80
user_009044,free,0.0,2022-11-21,2023-01-20,1,60
user_058776,free,0.0,2022-05-13,,0,181
user_027094,free,0.0,2023-02-23,,0,18
user_026825,free,0.0,2023-04-05,,0,288
user_030065,starter,29.71,2023-07-03,,0,17
user_051299,free,0.0,2022-09-11,,0,130
user_054395,pro,96.27,2022-11-19,,0,278
user_056602,free,0.0,2023-12-18,,0,117
user_001951,enterprise,544.96,2024-03-27,,0,213
user_059194,free,0.0,2022-02-08,,0,202
user_009542,starter,31.96,2022-02-28,,0,487
user_000652,pro,88.75,2023-01-25,,0,43
user_047031,free,0.0,2022-06-23,,0,250
user_033905,pro,93.98,2022-07-06,,0,171
user_057951,free,0.0,2023-04-25,,0,117
user_005557,starter,29.5,2022-06-20,,0,459
user_022172,starter,29.63,2023-03-10,,0,10
user_020632,pro,103.47,2022-04-17,,0,394
user_026323,enterprise,460.98,2024-09-13,,0,143
user_010770,starter,30.19,2023-03-01,,0,1
user_028448,pro,98.84,2022-05-31,,0,46
user_004029,free,0.0,2022-05-19,,0,42
user_025774,free,0.0,2023-10-20,2024-10-18,1,364
user_002431,starter,28.71,2024-08-06,,0,171
user_043266,free,0.0,2022-08-23,,0,103
user_042040,starter,29.39,2022-04-19,,0,326
user_009893,free,0.0,2024-02-02,,0,567
user_037655,starter,30.52,2023-04-16,,0,522
user_003789,starter,28.9,2022-06-25,,0,729
user_041394,free,0.0,2024-04-12,,0,72
user_054305,free,0.0,2022-04-08,,0,103
user_043278,starter,27.44,2022-08-13,,0,291
user_034065,pro,92.11,2022-03-01,,0,271
user_019381,starter,28.88,2022-08-08,,0,55
user_027480,starter,30.09,2022-02-21,,0,51
user_026346,free,0.0,2022-02-28,,0,186
user_044622,starter,27.03,2022-08-29,,0,189
user_045927,free,0.0,2023-01-16,,0,468
user_036282,free,0.0,2022-04-11,,0,464
user_019945,free,0.0,2022-08-10,,0,203
user_047288,free,0.0,2023-11-12,,0,107
user_056878,free,0.0,2022-06-27,,0,264
user_022555,free,0.0,2023-10-14,,0,68
user_000518,enterprise,451.73,2022-02-22,,0,359
user_054952,pro,99.9,2024-03-06,,0,50
user_034590,starter,29.22,2022-03-17,,0,205
user_040004,free,0.0,2022-01-06,,0,156
user_053153,starter,31.77,2022-05-13,,0,66
user_045895,pro,94.66,2022-04-04,,0,13
user_026473,starter,28.32,2023-01-06,,0,544
user_029242,starter,28.79,2022-03-27,,0,106
user_042198,free,0.0,2022-07-16,,0,120
user_013444,pro,102.11,2022-09-30,,0,35
user_035680,pro,98.05,2023-06-28,,0,402
user_040919,starter,31.12,2022-01-24,,0,128
user_040514,free,0.0,2022-04-18,,0,56
user_042732,starter,30.32,2022-02-21,,0,505
user_028977,free,0.0,2023-10-29,,0,115
user_045710,starter,26.74,2023-09-28,,0,206
user_022627,starter,27.8,2024-09-12,,0,325
user_042517,free,0.0,2022-01-22,,0,216
user_026510,free,0.0,2023-08-04,,0,483
user_012930,starter,31.52,2023-01-27,,0,128
user_019762,pro,101.59,2023-02-03,,0,396
user_005524,starter,29.98,2022-02-16,,0,594
user_002423,free,0.0,2022-08-15,,0,604
user_035222,free,0.0,2022-04-16,,0,1095
user_021922,enterprise,509.99,2022-11-28,,0,21
user_059120,starter,27.79,2023-12-27,2024-12-14,1,353
user_047521,free,0.0,2022-05-01,,0,556
user_047113,pro,101.59,2023-03-07,,0,457
user_008258,free,0.0,2023-06-14,,0,17
user_034110,free,0.0,2022-01-20,,0,32
user_035442,free,0.0,2022-02-15,,0,11
user_018608,starter,27.6,2022-02-25,,0,118
user_014008,starter,29.12,2023-07-29,,0,17
user_006084,starter,29.11,2022-08-07,,0,507
user_051588,free,0.0,2023-06-01,,0,82
user_036162,free,0.0,2022-02-21,,0,110
user_020464,free,0.0,2023-07-15,,0,74
user_034167,pro,105.63,2022-05-15,,0,32
user_058816,free,0.0,2023-09-25,,0,1516
user_059908,free,0.0,2022-11-14,,0,243
user_010488,free,0.0,2022-06-08,,0,253
user_001535,starter,32.55,2023-05-19,,0,143
user_001828,enterprise,511.17,2022-05-22,,0,12
user_035386,free,0.0,2024-02-16,,0,380
user_038831,starter,26.66,2023-11-06,,0,196
user_016954,free,0.0,2023-03-29,,0,164
user_015817,free,0.0,2022-01-05,,0,159
user_019920,pro,107.27,2022-07-21,,0,18
user_047613,starter,29.76,2024-08-22,,0,52
user_027706,free,0.0,2022-01-10,,0,448
user_033114,free,0.0,2022-07-06,2022-07-26,1,20
user_054057,free,0.0,2023-12-02,,0,70
user_054713,pro,100.8,2022-01-20,,0,170
user_003929,free,0.0,2024-01-30,,0,33
user_024444,starter,28.87,2022-06-30,,0,16
user_017024,free,0.0,2023-03-10,,0,174
user_041091,free,0.0,2022-01-15,,0,167
user_033260,starter,28.06,2022-01-20,2022-04-07,1,77
user_023231,free,0.0,2022-11-11,,0,48
user_008115,free,0.0,2022-12-14,,0,216
user_003129,free,0.0,2024-03-10,,0,149
user_054732,starter,27.62,2022-08-02,,0,155
user_008176,free,0.0,2022-03-20,,0,99
user_029409,enterprise,469.47,2023-11-26,,0,66
user_019528,free,0.0,2024-07-08,,0,86
user_037516,starter,29.65,2022-05-22,2022-10-02,1,133
user_048291,enterprise,502.79,2023-11-08,,0,333
user_000342,free,0.0,2022-06-26,,0,42
user_050423,starter,28.6,2022-08-07,,0,334
user_022216,free,0.0,2022-03-04,,0,408
user_015473,free,0.0,2022-06-13,,0,11
user_038116,starter,31.11,2022-04-20,,0,148
user_037067,free,0.0,2023-12-17,,0,236
user_046836,starter,28.39,2022-02-22,,0,137
user_041140,starter,28.99,2022-06-23,,0,11
user_048882,free,0.0,2023-04-20,,0,748
user_034950,starter,27.4,2022-04-17,,0,9
user_050862,starter,28.31,2022-11-09,,0,32
user_015325,starter,28.23,2023-01-04,,0,111
user_022960,starter,29.98,2022-12-30,,0,40
user_019609,free,0.0,2022-06-04,,0,97
user_018648,enterprise,532.21,2022-10-20,,0,15
user_043708,free,0.0,2022-02-17,,0,0
user_046849,pro,103.81,2022-04-05,,0,6
user_037537,pro,91.17,2022-03-21,,0,207
user_044069,starter,30.34,2022-04-16,,0,20
user_009174,pro,101.89,2022-01-15,,0,153
user_046816,free,0.0,2022-08-04,,0,150
user_024751,starter,32.0,2022-04-05,,0,13
user_034057,free,0.0,2022-06-30,2022-10-13,1,105
