user_id,feature_name,usage_count,avg_session_seconds,date
user_047461,reports,4,95,2024-10-07
user_031324,reports,3,165,2024-04-16
user_055426,search,5,169,2023-06-27
user_023800,collaboration,15,174,2023-06-11
user_049048,automation,11,199,2024-01-09
user_040797,dashboard,6,155,2023-08-06
user_005610,reports,1,120,2023-09-07
user_000045,analytics,7,243,2024-07-06
user_000072,automation,1,56,2024-08-27
user_042262,analytics,11,131,2024-10-31
user_026214,analytics,2,127,2024-05-07
user_029805,automation,31,166,2023-08-16
user_006729,search,26,202,2024-03-16
user_039817,search,6,190,2023-05-26
user_031930,reports,23,212,2024-11-07
user_013744,search,5,155,2024-04-03
user_059772,collaboration,20,89,2023-05-31
user_005393,api_call,16,149,2024-10-08
user_058881,dashboard,75,122,2023-06-09
user_037842,search,8,142,2024-08-14
user_024188,reports,6,91,2024-08-23
user_030707,collaboration,11,144,2024-04-07
user_019472,analytics,18,79,2023-01-24
user_048220,reports,4,101,2024-05-29
user_025426,analytics,35,139,2024-07-16
user_002498,reports,16,209,2024-05-03
user_010642,reports,3,69,2024-02-01
user_047350,automation,6,255,2024-03-12
user_031865,dashboard,4,228,2024-04-28
user_049223,collaboration,27,257,2024-10-20
user_050396,search,3,97,2024-03-12
user_031849,search,10,139,2023-10-01
user_028083,search,52,207,2023-08-02
user_028851,reports,3,147,2024-01-12
user_046928,collaboration,5,115,2024-09-08
user_003662,analytics,34,221,2023-06-28
user_049909,search,13,163,2024-05-14
user_037340,dashboard,14,103,2023-02-09
user_051299,dashboard,2,83,2024-09-06
user_049456,search,10,209,2024-06-21
user_012308,reports,14,244,2023-07-29
user_040726,export,5,138,2024-04-14
user_007138,dashboard,2,73,2024-09-18
user_007500,search,6,85,2023-02-04
user_047965,reports,4,162,2024-05-01
user_011354,analytics,11,163,2024-07-05
user_048532,analytics,13,130,2024-08-13
user_030485,reports,10,106,2024-07-30
user_008919,analytics,22,227,2024-10-23
user_048179,export,20,161,2023-05-05
user_010564,automation,22,270,2024-01-09
user_048345,automation,5,45,2024-09-11
user_005353,export,10,170,2023-10-23
user_057639,dashboard,3,54,2023-06-06
user_025052,reports,17,182,2024-11-29
user_028888,dashboard,4,82,2024-11-08
user_026172,analytics,2,235,2023-02-23
user_038880,reports,17,233,2023-02-20
user_004606,analytics,25,199,2024-07-26
user_003856,collaboration,6,116,2023-09-29
user_012109,dashboard,5,133,2023-05-18
user_031911,dashboard,8,143,2023-08-21
user_047469,export,26,106,2023-11-06
user_011550,reports,23,173,2024-05-29
user_047797,collaboration,10,305,2024-07-06
user_034041,reports,34,256,2023-07-05
user_013308,search,7,110,2023-07-19
user_034948,api_call,5,129,2024-08-01
user_005183,export,15,94,2024-07-23
user_015325,analytics,5,113,2023-07-22
user_035794,collaboration,8,93,2023-06-07
user_010878,automation,7,143,2024-08-04
user_013852,dashboard,8,159,2023-12-08
user_008377,dashboard,22,230,2023-10-22
user_009043,collaboration,12,48,2024-03-30
user_011157,collaboration,1,62,2024-10-31
user_033557,analytics,5,131,2023-04-24
user_007184,automation,4,132,2023-01-18
user_041466,analytics,10,198,2024-03-15
user_034476,reports,33,175,2024-11-14
user_036299,search,14,109,2024-09-07
user_003404,analytics,32,163,2024-11-17
user_035325,collaboration,2,88,2024-08-19
user_024343,reports,9,197,2024-02-08
user_026546,api_call,16,119,2024-03-10
user_046622,reports,8,161,2024-01-28
user_011751,reports,29,151,2024-06-15
user_032078,search,7,116,2024-04-07
user_028093,export,21,150,2023-09-08
user_039509,reports,1,177,2024-01-22
user_020477,reports,5,98,2024-09-29
user_020358,export,9,183,2024-10-01
user_032401,reports,10,150,2023-11-03
user_007109,collaboration,5,41,2024-01-31
user_011642,automation,4,216,2024-11-04
user_022505,analytics,5,156,2024-08-07
user_017247,search,5,162,2023-08-06
user_039509,reports,3,205,2023-04-28
user_019901,api_call,13,138,2024-09-08
user_012565,search,46,214,2023-10-16
user_016464,search,12,160,2023-11-16
user_032520,reports,10,163,2023-05-08
user_002662,export,17,165,2024-04-02
user_057789,analytics,14,74,2024-02-17
user_013017,search,8,202,2024-03-24
user_028786,automation,13,217,2024-09-19
user_054058,automation,5,73,2023-11-16
user_049495,reports,12,176,2023-10-08
user_007377,collaboration,4,184,2024-07-24
user_051020,analytics,9,148,2023-09-19
user_007275,api_call,15,141,2023-02-06
user_057455,reports,6,90,2023-10-14
user_023810,collaboration,8,187,2023-04-16
user_032218,automation,10,71,2023-10-17
user_037945,reports,10,22,2023-08-19
user_007369,search,5,79,2024-05-12
user_008919,analytics,11,119,2024-09-17
user_020617,dashboard,20,147,2023-11-04
user_052208,dashboard,4,156,2023-07-23
user_056815,reports,4,115,2023-11-05
user_058961,collaboration,4,119,2023-12-07
user_036410,analytics,8,89,2023-01-05
user_011563,collaboration,2,39,2024-04-13
user_036100,analytics,17,264,2024-05-30
user_053681,dashboard,4,204,2024-05-24
user_058767,analytics,4,70,2023-12-31
user_046301,collaboration,16,158,2023-06-08
user_012160,dashboard,6,154,2024-01-04
user_019376,analytics,22,222,2024-11-20
user_035889,search,8,193,2024-08-10
user_014177,collaboration,14,275,2024-01-24
user_001714,dashboard,17,179,2024-03-15
user_010093,automation,11,93,2024-10-10
user_006320,analytics,7,43,2023-11-19
user_019300,dashboard,6,168,2024-11-21
user_037618,export,10,155,2024-10-22
user_022014,export,7,143,2024-02-19
user_011224,automation,9,267,2024-06-27
user_009644,dashboard,3,18,2024-06-23
user_014566,reports,18,159,2024-05-02
user_029062,search,11,45,2024-10-31
user_054512,api_call,19,164,2024-01-08
user_027591,api_call,9,186,2024-07-19
user_055255,reports,4,87,2024-02-07
user_007668,export,4,51,2024-01-20
user_015405,collaboration,14,209,2024-01-02
user_010968,dashboard,19,150,2023-04-29
user_010941,dashboard,30,149,2023-02-07
user_038643,analytics,19,250,2023-09-05
user_050350,dashboard,5,136,2023-04-21
user_046676,api_call,3,61,2024-08-07
user_047859,export,1,85,2024-06-19
user_004819,export,10,101,2024-07-07
user_020203,dashboard,28,249,2023-10-10
user_055416,dashboard,32,273,2024-06-03
user_007217,automation,18,175,2024-04-11
user_054521,export,8,140,2023-03-07
user_027948,dashboard,15,99,2023-06-18
user_045692,dashboard,11,157,2024-02-02
user_045373,export,10,161,2023-03-25
user_049499,analytics,29,77,2023-09-15
user_014805,automation,7,171,2024-03-16
user_027256,search,18,185,2023-04-25
user_057859,api_call,2,92,2024-09-19
user_032209,reports,4,124,2024-04-11
user_027279,export,13,162,2024-11-06
user_004879,dashboard,10,166,2023-08-08
user_046526,export,7,179,2024-05-12
user_005678,search,27,85,2024-01-03
user_051581,search,12,149,2024-02-28
user_042808,export,16,83,2024-04-18
user_034854,reports,10,169,2024-10-17
user_014537,reports,8,92,2024-05-26
user_006560,dashboard,6,148,2024-10-14
user_004180,search,2,196,2024-07-02
user_027440,automation,4,130,2023-12-01
user_021873,search,3,10,2024-03-14
user_056123,export,4,165,2024-04-12
user_021350,analytics,13,123,2023-11-25
user_001450,reports,4,126,2024-11-12
user_056043,reports,17,216,2024-08-21
user_043293,dashboard,26,113,2024-10-03
user_056744,analytics,6,183,2024-01-28
user_020203,search,28,242,2024-07-29
user_000913,dashboard,3,145,2024-06-20
user_001681,reports,18,268,2023-11-15
user_015353,reports,13,77,2023-03-10
user_019844,search,12,172,2024-06-11
user_036772,export,8,134,2024-09-27
user_028295,analytics,12,149,2023-10-20
user_013717,dashboard,8,203,2023-10-04
user_003848,api_call,7,38,2024-05-03
user_057189,reports,4,75,2023-12-22
user_032034,api_call,13,56,2024-04-25
user_033458,automation,1,10,2023-09-30
user_057695,reports,4,139,2023-12-27
user_056857,api_call,36,203,2024-11-24
user_050252,dashboard,10,150,2024-07-08
user_013562,search,26,89,2024-06-05
user_010008,reports,10,147,2024-04-24
user_031793,reports,2,83,2024-06-08
user_058828,dashboard,7,74,2024-06-23
user_050026,reports,2,21,2023-09-29
user_011101,reports,7,172,2024-04-05
user_033951,dashboard,3,49,2024-11-16
user_039502,automation,12,221,2023-08-31
user_018857,analytics,19,39,2024-08-23
user_044686,automation,17,80,2024-08-28
user_024619,dashboard,6,190,2024-10-30
user_020289,dashboard,13,159,2024-04-15
user_038119,search,12,178,2024-01-29
user_049929,reports,24,126,2023-09-17
user_012888,search,1,167,2023-05-11
user_020426,reports,7,167,2024-05-29
user_001233,search,19,160,2024-06-23
user_045983,automation,21,202,2023-06-28
user_053629,reports,2,159,2023-04-03
user_025880,dashboard,3,147,2023-05-23
user_044925,reports,9,140,2024-01-13
user_003543,dashboard,7,55,2024-11-22
user_039494,export,8,116,2023-09-05
user_058881,collaboration,71,250,2024-04-15
user_028425,api_call,6,100,2023-11-10
user_039449,dashboard,18,185,2024-06-04
user_029013,reports,3,67,2023-03-16
user_058531,analytics,21,153,2024-08-16
user_005989,search,9,125,2024-05-09
user_043124,collaboration,19,96,2024-10-22
user_003891,search,7,155,2023-12-14
user_032426,search,7,135,2024-09-11
user_041634,dashboard,20,122,2024-03-19
user_019275,analytics,4,10,2024-11-04
user_004033,reports,3,161,2024-11-02
user_018370,analytics,14,56,2023-07-04
user_048809,dashboard,6,206,2024-11-08
user_011733,collaboration,5,126,2024-09-02
user_018713,search,4,54,2024-11-04
user_028122,search,2,115,2023-02-12
user_044380,dashboard,28,185,2024-04-14
user_038770,export,18,195,2023-08-12
user_012186,reports,5,161,2024-05-21
user_040252,collaboration,7,152,2024-11-22
user_012241,dashboard,10,159,2023-05-10
user_027988,dashboard,12,223,2024-06-05
user_001120,analytics,12,147,2023-12-10
user_018688,dashboard,20,62,2023-11-26
user_008152,reports,5,157,2023-09-18
user_014221,dashboard,5,108,2023-07-20
user_011419,export,5,187,2024-10-16
user_035183,reports,7,127,2024-03-31
user_035686,collaboration,2,89,2023-06-14
user_031202,analytics,14,225,2023-08-11
user_023258,dashboard,5,129,2024-11-13
user_038054,collaboration,7,31,2024-10-04
user_051118,dashboard,11,147,2023-09-08
user_034671,analytics,6,177,2024-09-30
user_032486,dashboard,7,140,2024-02-23
user_056371,collaboration,18,255,2023-08-27
user_032613,search,6,39,2024-01-29
user_000973,api_call,6,155,2024-10-12
user_026026,api_call,9,203,2023-10-17
user_050689,api_call,4,114,2024-02-17
user_031153,dashboard,1,93,2024-08-23
user_033119,dashboard,12,161,2023-04-06
user_012618,reports,22,103,2024-08-29
user_013246,search,16,230,2023-10-06
user_023486,analytics,2,86,2023-07-12
user_017466,api_call,7,194,2024-04-03
user_053810,automation,9,189,2023-09-18
user_048803,collaboration,15,159,2024-10-12
user_015654,dashboard,5,140,2024-08-19
user_054643,collaboration,8,235,2023-09-24
user_053931,dashboard,13,109,2024-03-16
user_055243,reports,7,111,2024-07-08
user_032748,dashboard,11,144,2023-03-03
user_042424,search,16,265,2024-06-19
user_015806,reports,3,183,2024-02-07
user_019472,reports,22,245,2023-05-18
user_001090,automation,12,242,2024-03-26
user_006852,dashboard,26,206,2024-10-05
user_033386,export,25,119,2024-09-30
user_055633,search,4,106,2024-10-08
user_057942,api_call,11,146,2023-09-29
user_012430,dashboard,13,92,2024-07-31
user_027263,analytics,43,120,2024-09-12
user_021311,reports,3,107,2023-08-20
user_001831,search,4,247,2024-08-27
user_055072,analytics,6,208,2023-06-12
user_012259,dashboard,16,171,2024-11-02
user_050266,reports,12,110,2023-03-26
user_015719,dashboard,11,217,2024-05-04
user_050010,analytics,9,218,2024-05-08
user_004727,search,5,150,2024-08-19
user_044254,automation,8,149,2024-10-13
user_010768,reports,7,114,2024-11-15
user_056975,collaboration,3,91,2023-11-23
user_055793,reports,7,115,2023-09-18
user_049636,api_call,8,114,2024-08-29
user_018303,analytics,15,183,2023-12-06
user_013516,analytics,45,91,2024-07-21
user_029899,dashboard,2,97,2023-09-10
user_002303,search,11,86,2024-10-05
user_018084,reports,23,207,2024-09-19
user_046088,analytics,3,64,2023-07-05
user_047658,dashboard,1,103,2023-09-07
user_004513,analytics,7,191,2024-10-13
user_004645,automation,3,181,2024-05-29
user_033855,search,3,216,2023-05-25
user_007307,automation,4,114,2023-07-25
user_046492,dashboard,7,179,2024-09-13
user_048947,dashboard,5,170,2024-05-09
user_019532,reports,8,175,2023-05-13
user_050342,dashboard,42,103,2023-11-13
user_022562,dashboard,4,157,2024-06-05
user_042030,dashboard,10,172,2023-11-15
user_007671,dashboard,9,118,2024-08-28
user_038979,dashboard,8,143,2024-11-04
user_010564,search,30,179,2024-01-09
user_053898,reports,11,167,2023-01-16
user_005478,search,14,125,2023-04-07
user_008194,automation,1,60,2024-01-14
user_022857,dashboard,12,91,2023-08-18
user_044515,dashboard,10,134,2024-10-28
user_005231,search,5,130,2024-09-19
user_001899,automation,6,37,2024-05-19
user_057111,export,6,180,2024-07-20
user_025622,analytics,4,100,2024-05-15
user_004320,export,7,37,2023-04-26
user_050665,analytics,62,302,2024-02-10
user_006158,dashboard,1,80,2024-05-13
user_008377,search,27,230,2023-08-16
user_042169,dashboard,24,112,2024-09-07
user_004406,automation,14,123,2023-12-04
user_007246,reports,4,162,2024-04-20
user_055709,analytics,23,176,2024-03-03
user_004884,dashboard,4,110,2023-06-11
user_031231,dashboard,7,201,2024-07-19
user_014623,analytics,23,213,2024-06-14
user_046632,dashboard,9,72,2024-04-24
user_040048,automation,6,137,2024-02-27
user_019226,analytics,21,145,2023-10-20
user_025089,automation,22,155,2023-11-15
user_053814,dashboard,6,210,2023-12-10
user_012776,export,8,130,2024-04-01
user_013387,export,6,40,2024-05-27
user_018591,export,40,231,2024-09-29
user_042186,dashboard,4,190,2024-09-09
user_043990,collaboration,1,213,2024-06-18
user_049044,reports,9,127,2024-06-25
user_048878,reports,7,208,2024-07-25
user_025535,analytics,8,102,2024-10-03
user_041121,dashboard,4,107,2024-08-27
user_058881,automation,65,218,2024-07-22
user_056750,dashboard,4,169,2024-04-27
user_056783,reports,9,158,2023-12-22
user_038920,analytics,20,203,2023-04-08
user_032443,analytics,40,138,2024-06-02
user_054553,reports,4,17,2024-05-10
user_037396,export,16,64,2024-06-07
user_015076,collaboration,3,167,2024-08-18
user_029313,dashboard,3,99,2024-04-21
user_050948,dashboard,5,161,2023-10-16
user_021600,automation,7,158,2023-12-11
user_019694,api_call,8,131,2024-07-19
user_012557,export,20,15,2024-07-04
user_006369,search,22,173,2024-06-06
user_017993,api_call,11,38,2024-02-03
user_047780,dashboard,6,81,2023-07-06
user_018106,reports,5,114,2024-07-08
user_054627,collaboration,18,124,2024-10-06
user_028138,collaboration,4,83,2024-06-13
user_002469,reports,4,114,2024-09-22
user_058876,analytics,9,112,2023-10-10
user_009602,reports,9,77,2024-08-22
user_025915,search,21,195,2024-04-30
user_046335,export,12,195,2024-03-11
user_024187,search,9,131,2023-09-15
user_022895,api_call,2,51,2024-01-02
user_006376,search,10,277,2023-07-30
user_038912,analytics,8,65,2024-06-18
user_007464,search,5,111,2023-12-22
user_023096,analytics,6,128,2024-08-19
user_034718,analytics,16,179,2024-07-01
user_000703,dashboard,13,184,2023-01-10
user_058916,reports,4,26,2024-11-25
user_005474,search,3,151,2024-05-03
user_047554,analytics,3,194,2024-08-30
user_008945,search,3,135,2023-06-07
user_034303,reports,5,118,2023-09-16
user_059785,api_call,3,65,2024-07-11
user_028518,dashboard,15,115,2024-03-24
user_010947,export,7,150,2023-12-28
user_047213,reports,7,146,2023-10-15
user_010288,dashboard,5,10,2024-11-15
user_008253,api_call,4,25,2024-03-05
user_010585,reports,13,223,2023-04-25
user_033398,search,20,245,2024-05-07
user_007976,export,5,82,2024-05-03
user_010564,export,32,245,2023-11-01
user_039090,search,20,175,2024-02-17
user_038542,dashboard,10,165,2023-04-24
user_033944,export,3,197,2024-02-19
user_055293,dashboard,4,92,2024-06-12
user_032929,api_call,9,164,2023-01-11
user_039788,analytics,12,183,2024-07-01
user_027046,collaboration,13,232,2024-11-01
user_046460,dashboard,8,148,2024-11-29
user_004669,dashboard,9,186,2024-06-19
user_028179,dashboard,6,110,2024-08-17
user_049017,automation,9,124,2024-05-16
user_025024,search,4,117,2023-01-11
user_050307,collaboration,43,220,2024-10-09
user_035733,export,6,157,2024-05-06
user_041651,collaboration,9,208,2023-01-23
user_003643,reports,23,53,2024-06-28
user_019745,reports,5,137,2024-11-24
user_012206,dashboard,43,274,2024-05-22
user_034123,dashboard,8,106,2024-07-05
user_051757,reports,10,216,2024-08-27
user_004081,search,25,130,2024-11-14
user_023983,collaboration,4,80,2024-07-31
user_027197,search,5,196,2024-10-06
user_036355,dashboard,9,195,2024-01-02
user_047996,collaboration,12,123,2024-02-02
user_045772,reports,2,47,2024-03-22
user_004887,api_call,11,110,2024-11-22
user_014332,analytics,7,94,2023-01-18
user_031194,dashboard,22,283,2024-10-12
user_009559,dashboard,3,184,2024-10-13
user_018403,automation,22,82,2024-08-10
user_011482,dashboard,16,137,2024-10-21
user_028318,reports,22,194,2023-07-02
user_059975,collaboration,3,146,2024-09-16
user_011444,search,29,204,2023-10-13
user_035123,automation,32,243,2023-10-05
user_057705,automation,7,130,2024-03-04
user_059772,dashboard,17,145,2024-09-15
user_043561,search,10,159,2023-07-18
user_042325,search,2,10,2024-07-22
user_039972,search,12,178,2023-12-30
user_014954,analytics,9,148,2024-11-16
user_011482,analytics,20,115,2023-10-27
user_056374,dashboard,5,113,2024-03-21
user_001298,search,14,107,2023-03-23
user_023307,collaboration,22,179,2024-04-24
user_010452,analytics,17,157,2024-09-19
user_002449,reports,8,97,2023-12-09
user_007939,reports,16,236,2024-05-17
user_000414,reports,9,188,2023-05-04
user_058616,analytics,1,212,2024-11-09
user_018591,dashboard,39,299,2023-12-23
user_039228,reports,20,187,2023-10-14
user_029417,collaboration,12,40,2024-05-19
